CustomerID,MonthlyRevenue_Clean,ChurnProbability,RevenueRiskScore,PrioritySegment
3256638,234.82,0.46948528,110.24453413009643,High
3194506,153.51,0.7174193,110.13104078114033,High
3159570,201.99,0.545106,110.10595967710019,High
3169598,209.8,0.524756,110.09381181001663,High
3174062,223.53,0.49221405,110.02460746139288,High
3146226,199.71,0.55090874,110.02198533117772,High
3261498,140.81,0.7809427,109.96453855276108,High
3315490,178.0,0.6172157,109.86439335346222,High
3364826,197.66,0.55540603,109.7815566790104,High
3082690,175.73,0.62455046,109.75225264668464,High
3219598,148.82,0.737193,109.70906053304672,High
3243094,174.83,0.6273814,109.68508742988111,High
3242346,156.57,0.7000699,109.60994492053985,High
3143662,317.38,0.3451813,109.55363665699959,High
3063454,243.73,0.44944045,109.54212075084448,High
3269514,379.13,0.2888539,109.51318424254656,High
3094882,162.51,0.67383933,109.50562962770461,High
3363038,158.68,0.6900775,109.50149510622025,High
3265730,154.96,0.7059677,109.39675856113435,High
3266058,166.62,0.6562016,109.33631076335907,High
3054174,179.31,0.60974604,109.33356223762036,High
3214254,274.5,0.3982262,109.31309232115746,High
3266070,211.16,0.516149,108.99001955270766,High
3116214,166.82,0.65325797,108.97649389505386,High
3265966,195.89,0.5562539,108.96457844257354,High
3327878,126.77,0.8594198,108.94865092277527,High
3260198,135.67,0.80234295,108.85386820256709,High
3115426,234.07,0.46497723,108.83722130328417,High
3187618,180.98,0.6012368,108.81183972358703,High
3109874,153.11,0.70959055,108.64540975928307,High
3201514,148.15,0.732827,108.56832120120525,High
3396166,186.85,0.5804255,108.45250483751296,High
3075638,245.86,0.4410889,108.44612061023713,High
3092854,190.95,0.56762236,108.38749032318592,High
3340350,172.18,0.62887794,108.28020332932472,High
3231226,139.78,0.7743683,108.24119903564453,High
3396038,221.67,0.48799986,108.17492818415164,High
3087750,169.12,0.6395508,108.16083215713502,High
3053830,380.77,0.28363106,107.99819740146398,High
3276346,237.08,0.45547673,107.98442340016365,High
3016750,158.49,0.6803933,107.8355307251215,High
3260450,161.28,0.6686056,107.83271530151367,High
3259930,146.69,0.7348774,107.79916691362858,High
3305178,159.88,0.6740723,107.7706833577156,High
3121558,190.03,0.5670953,107.76511600017548,High
3294034,162.37,0.6633088,107.70144973695278,High
3372306,156.67,0.6874142,107.69718724429606,High
3203438,162.87,0.6605187,107.57868162095546,High
3360574,134.3,0.80095583,107.56836823821068,High
3238022,134.5,0.79946727,107.52834722399712,High
3122374,165.93,0.64771837,107.47590912759304,High
3240586,124.03,0.8664421,107.4648117172718,High
3193846,171.78,0.62520367,107.3974862730503,High
3211010,140.04,0.7666826,107.36623477935791,High
3019390,212.21,0.50586003,107.34855710446836,High
3180154,214.38,0.5004494,107.28634644985199,High
3090658,272.21,0.39383352,107.20542194247246,High
3303262,177.3,0.6045441,107.18566948771478,High
3108314,231.43,0.46231064,106.99255187898875,High
3318582,125.22,0.85372955,106.90401375889778,High
3356966,193.62,0.55198795,106.87590611100197,High
3246010,196.28,0.54441166,106.85712047576904,High
3317774,310.88,0.34359393,106.81647947788238,High
3293518,179.01,0.5960675,106.70204106152057,High
3259354,173.15,0.61611784,106.68080313801765,High
3260522,149.59,0.7130005,106.65774125874043,High
3059278,238.89,0.44644892,106.65218301415443,High
3148202,148.5,0.7176441,106.57014816999435,High
3238830,153.23,0.69516635,106.52033972024917,High
3174706,286.79,0.37088826,106.36704494208098,High
3318982,150.12,0.70838886,106.34333641290665,High
3314006,165.18,0.6423759,106.10764892220497,High
3315794,195.83,0.5418308,106.10672127962113,High
3096458,219.12,0.48423505,106.10558378219605,High
3280390,155.18,0.68354404,106.07236408472062,High
3070102,174.09,0.60918486,106.05299248337747,High
3228866,150.86,0.70297205,106.05036413908006,High
3119402,132.86,0.7981776,106.04587592363359,High
3230462,153.25,0.6887883,105.55680617690086,High
3183654,160.33,0.6579871,105.49507459163667,High
3178614,265.86,0.3967739,105.48631026685239,High
3177346,149.23,0.7063045,105.40181912720203,High
3251218,161.87,0.6510137,105.37958314359189,High
3136382,168.03,0.62694067,105.34484038174152,High
3324202,287.49,0.36592045,105.19847139626742,High
3213894,247.49,0.42478526,105.13010310292245,High
3266630,127.72,0.8230482,105.11971283197403,High
3090330,185.15,0.5672188,105.02055721282959,High
3182510,190.69,0.55042094,104.95976903378963,High
3309882,164.88,0.6365516,104.95463087081909,High
3007654,420.39,0.24959674,104.92797553628682,High
3109778,221.43,0.47376254,104.90523967713118,High
3034990,234.26,0.4473951,104.80677291393279,High
3376126,227.13,0.46142846,104.80424690544605,High
3171134,175.92,0.59568596,104.79307388305664,High
3111914,192.58,0.5440146,104.76632648706436,High
3354150,164.77,0.6358286,104.76548076748848,High
3088738,309.38,0.33858338,104.75092609941959,High
3290846,194.64,0.53806704,104.72936921596526,High
3215270,258.37,0.40533057,104.72525899678469,High
3297758,165.71,0.63194096,104.71893662810326,High
3204942,157.82,0.6633699,104.69303667545319,High
3110206,357.46,0.2927914,104.66121254980564,High
3127078,161.22,0.64889246,104.61444276452065,High
3227918,172.03,0.60805655,104.60396748065949,High
3180410,232.47,0.44949192,104.49338619768619,High
3183590,186.35,0.560727,104.49147649407386,High
3234366,130.5,0.7999481,104.39322656393051,High
3353594,150.24,0.694777,104.3832982635498,High
3262986,180.0,0.5796986,104.34575200080872,High
3069114,140.97,0.74000555,104.31858277380466,High
3078602,232.84,0.44802567,104.31829784750938,High
3330914,162.48,0.6419378,104.30205249309539,High
3033138,150.99,0.6907512,104.29652292609215,High
3002278,349.73,0.2979688,104.20863011538982,High
3223930,170.03,0.6127623,104.18796916902065,High
3385302,218.62,0.4762214,104.11152518332005,High
3311430,159.14,0.6541066,104.09452702522277,High
3146234,157.93,0.6589623,104.06991751730442,High
3069566,189.05,0.55040336,104.05375455617906,High
3160362,134.44,0.7736035,104.00325439691544,High
3356510,149.4,0.69606376,103.9919252872467,High
3004614,144.24,0.7207601,103.96243783950807,High
3307086,178.37,0.58271897,103.93958239197731,High
3331138,194.22,0.53472245,103.85379373311996,High
3110542,250.85,0.41345748,103.71580962389707,High
3264442,167.94,0.6174804,103.69965790987014,High
3061742,221.41,0.46831226,103.68901825904847,High
3190230,251.28,0.41260004,103.67813816070557,High
3116810,231.56,0.44773036,103.67644272089005,High
3282530,171.06,0.6059946,103.66143322706223,High
3175718,219.15,0.47270542,103.59339363276959,High
3232758,208.42,0.49692118,103.56831268548964,High
3384570,156.85,0.6600869,103.53463493883609,High
3316042,150.91,0.6859371,103.51476875841617,High
3196346,152.21,0.6799738,103.49880922257901,High
3027614,251.4,0.4114295,103.4333749473095,High
3312674,136.82,0.75595695,103.43002959847449,High
3167698,257.99,0.4007309,103.38456693351269,High
3023214,142.37,0.7256593,103.31211608111859,High
3105050,251.91,0.40997955,103.27794895201922,High
3282950,145.17,0.7111281,103.23446854948996,High
3022510,186.08,0.5545317,103.18725751876832,High
3323578,132.68,0.77736545,103.14084738731385,High
3239038,145.74,0.7073074,103.08298023104668,High
3303286,171.28,0.6017962,103.0756548166275,High
3067038,147.14,0.700426,103.0606790614128,High
3192842,148.79,0.69197285,102.95864061236381,High
3365130,264.22,0.38958573,102.93634248256684,High
3343926,153.06,0.672133,102.87668134331703,High
3308830,287.48,0.3577197,102.83725636839867,High
3091002,379.27,0.27076796,102.69416304081678,High
3357910,142.88,0.71782595,102.5629716205597,High
3001270,529.63,0.19361974,102.54682447955012,High
3255166,161.57,0.6336028,102.37120407044887,High
3085638,220.55,0.4641408,102.36625401824713,High
3394662,140.61,0.7268436,102.20147796392442,High
3269498,224.28,0.45543084,102.1440277826786,High
3273342,260.91,0.39124098,102.07868518799545,High
3361474,167.15,0.6104051,102.02921037077904,High
3084634,160.47,0.6357433,102.0177305585146,High
3177434,150.48,0.67780477,101.99606150150298,High
3154034,215.59,0.4729149,101.95572423011065,High
3031670,138.91,0.7339565,101.95389960825443,High
3109782,132.04,0.77118105,101.82674544095993,High
3223922,136.57,0.74551034,101.81434709787368,High
3200270,130.35,0.7808217,101.78010612130164,High
3040070,189.82,0.5359991,101.74335282206535,High
3143306,140.87,0.7218734,101.69030622363091,High
3173418,135.99,0.7477313,101.68398329615593,High
3214658,148.01,0.6868893,101.66648393273353,High
3280526,168.16,0.6045681,101.66417570114136,High
3203122,195.01,0.5210225,101.604597453475,High
3275446,173.14,0.5867011,101.58142760634422,High
3263774,241.78,0.42002916,101.55465111732482,High
3149810,247.5,0.4102987,101.54892951250076,High
3374002,200.03,0.50765735,101.54669954240322,High
3207562,151.85,0.6686414,101.53319483101367,High
3037406,190.27,0.5333193,101.474662155509,High
3291254,150.41,0.6734591,101.29498513281345,High
3053882,171.84,0.58946997,101.29451951980592,High
3117926,187.38,0.5405735,101.29265825986862,High
3112410,147.59,0.6861926,101.27516171872617,High
3111618,168.29,0.60174584,101.26780806779861,High
3279978,159.37,0.6354255,101.26776321351528,High
3192946,132.37,0.7646595,101.21798118710518,High
3041222,176.52,0.5731859,101.17877872467042,High
3198638,130.55,0.773833,101.02389512360097,High
3296926,142.42,0.7093204,101.02141506910323,High
3162282,216.93,0.46561313,101.00545558691024,High
3331790,145.12,0.69595766,100.9973757171631,High
3154086,164.07,0.6152586,100.94547431588173,High
3308838,150.22,0.67167056,100.89835093259812,High
3257890,125.09,0.8059063,100.81081853866577,High
3230138,254.5,0.39603585,100.79112383723259,High
3103146,213.57,0.47174397,100.75035990983247,High
3366066,125.79,0.8004491,100.68848893225193,High
3231934,127.7,0.78829634,100.6654428601265,High
3199342,197.93,0.50759053,100.46739405870439,High
3362726,149.06,0.67381394,100.43870576143264,High
3016518,146.19,0.68702203,100.43575061738491,High
3192938,142.74,0.70324606,100.38134218096734,High
3202214,144.97,0.692215,100.35041223585606,High
3386778,175.33,0.57205576,100.29853588283062,High
3097030,257.37,0.38950256,100.24627261430025,High
3049970,160.87,0.62297124,100.21738284885883,High
3294606,201.44,0.49732396,100.18093851566314,High
3208418,137.5,0.7283938,100.15414655208588,High
3320802,206.13,0.48560342,100.09743336170912,High
3214902,141.63,0.70631784,100.03579596340656,High
3215946,218.24,0.4581946,99.9963924407959,High
3037790,209.65,0.4769641,99.99552069157362,High
3351974,158.49,0.6309026,99.99175123035909,High
3094826,132.94,0.7521443,99.99006019711494,High
3029746,225.22,0.4434695,99.87819956958293,High
3176838,215.41,0.46362334,99.86910472452641,High
3057346,209.44,0.47665545,99.83071816921235,High
3139762,175.41,0.5688982,99.79043343544006,High
3247706,148.85,0.67019576,99.75863862931728,High
3328562,201.99,0.4937951,99.74167161762715,High
3266042,133.91,0.74358374,99.57329846322536,High
3106894,223.25,0.44587636,99.54189735651016,High
3217026,157.67,0.63105303,99.49813131749629,High
3259946,137.76,0.722214,99.4921983718872,High
3132830,194.51,0.51146215,99.4845031863451,High
3143234,168.03,0.5919379,99.46332526803016,High
3209754,180.68,0.5504687,99.45868168830872,High
3020050,142.34,0.6987156,99.4551823747158,High
3263258,133.98,0.7414937,99.34532618522643,High
3049318,184.93,0.53710115,99.32611558794976,High
3198502,153.08,0.6486923,99.30181879281999,High
3297506,144.22,0.6884703,99.2911872446537,High
3228642,314.08,0.3161228,99.28784905910491,High
3157206,137.49,0.7220147,99.26980456888677,High
3266826,130.13,0.7627135,99.2519067031145,High
3234910,169.04,0.5865069,99.143126912117,High
3060838,149.99,0.66099554,99.14272149503232,High
3357526,157.29,0.63021237,99.12610313951969,High
3303070,163.5,0.6056379,99.02179795503616,High
3271178,153.81,0.64375865,99.01651866316796,High
3352998,169.0,0.5854399,98.93934655189514,High
3256686,157.08,0.6298214,98.93234860897066,High
3374066,143.83,0.6877386,98.91744246304036,High
3200222,144.76,0.68319595,98.89944551944733,High
3218150,177.01,0.55868155,98.89222074806689,High
3195226,169.96,0.5818204,98.88620000600815,High
3202554,210.92,0.46872938,98.86440015316009,High
3188338,192.53,0.51237077,98.6467434257269,High
3377626,145.09,0.67949337,98.58769271552563,High
3183318,198.25,0.4971688,98.56371641904116,High
3069094,158.99,0.619589,98.5084505212307,High
3005002,153.27,0.6426352,98.49670112729073,High
3202754,138.6,0.7103663,98.45677038431167,High
3395910,162.75,0.6049295,98.4522772282362,High
3261418,146.23,0.6732572,98.45039627730846,High
3344054,144.3,0.68179107,98.38245098590852,High
3363494,159.99,0.61457986,98.32663122475148,High
3285034,135.63,0.7248459,98.31084754943848,High
3042866,526.99,0.18652497,98.29679516270757,High
3356346,151.7,0.6475437,98.23238359093665,High
3095426,171.96,0.57114726,98.21448335409166,High
3002890,226.87,0.43281513,98.1927695697546,High
3300234,150.0,0.65444386,98.16657900810242,High
3281474,200.77,0.48870942,98.11819024652243,High
3004294,258.39,0.37919405,97.97995084494352,High
3200102,157.1,0.62342024,97.93931946754455,High
3208106,137.0,0.71420234,97.84572118520737,High
3180626,148.97,0.65676796,97.83872365117072,High
3301002,129.45,0.7554547,97.79361338317393,High
3297446,124.67,0.7840538,97.74798755645752,High
3040050,164.03,0.59587353,97.74113589346409,High
3166266,232.06,0.42100146,97.69759976565838,High
3212530,158.91,0.6146282,97.67056658864021,High
3205386,153.2,0.63735914,97.6434206008911,High
3143766,260.87,0.37428263,97.6391092440486,High
3301398,157.63,0.61919266,97.60333897292614,High
3293466,131.34,0.7428681,97.56829959511757,High
3302234,187.72,0.5196704,97.55253252744674,High
3390194,166.88,0.5842998,97.50795108795165,High
3220150,142.69,0.68318814,97.48411575257778,High
3234794,145.38,0.66981655,97.37793056130408,High
3000762,180.22,0.5403228,97.37697152137757,High
3241174,170.84,0.56954527,97.30111375808715,High
3307658,171.99,0.5657118,97.29677184283734,High
3345942,206.05,0.47215176,97.28686938285828,High
3325586,131.26,0.7406163,97.21329836845398,High
3176262,163.75,0.59341943,97.1724320948124,High
3142146,248.72,0.39067262,97.16809506893158,High
3188682,142.52,0.6812269,97.08845909357072,High
3363094,305.94,0.31730804,97.07722129046917,High
3367462,138.99,0.6981763,97.03952732384205,High
3388002,128.01,0.75782543,97.00923383295536,High
3227058,223.46,0.43388292,96.95547773540021,High
3207426,151.22,0.64087075,96.91247480750084,High
3161922,129.55,0.74775416,96.87155098617077,High
3200742,190.24,0.5091898,96.86826460838319,High
3284366,173.94,0.5564249,96.78454985260963,High
3272454,148.28,0.65268266,96.7797851228714,High
3070894,203.78,0.47489047,96.77318007946015,High
3149974,146.17,0.66204125,96.77056905806064,High
3107742,273.97,0.35312754,96.74635190308095,High
3337682,317.46,0.30463305,96.70880842030047,High
3025498,215.5,0.448718,96.69873145222664,High
3312350,162.0,0.596561,96.64288437366486,High
3246662,131.63,0.7334812,96.54813408792019,High
3132742,162.77,0.5930413,96.52933252692223,High
3251274,135.8,0.71061146,96.50103662014008,High
3039962,205.12,0.47025046,96.45777384757996,High
3230978,318.99,0.301944,96.31711260706187,High
3011058,222.16,0.4334637,96.29829396247864,High
3321750,201.55,0.4777747,96.29549269229175,High
3303246,128.09,0.7513749,96.24361098468304,High
3157982,163.5,0.588478,96.21615770459175,High
3051198,130.61,0.73666066,96.2152487128973,High
3025782,150.04,0.6412601,96.21466352701187,High
3010638,155.07,0.6204253,96.20934877574443,High
3069518,174.5,0.5506286,96.08469113707542,High
3344026,184.71,0.5199995,96.04910840034485,High
3223634,174.22,0.5511185,96.01586386442185,High
3062650,163.25,0.58814406,96.01451843976974,High
3195170,211.29,0.4542444,95.97730033904314,High
3168610,173.62,0.5527912,95.97560436367989,High
3255694,145.07,0.66147125,95.95963389992714,High
3158886,145.04,0.6614693,95.93950447559357,High
3347878,164.92,0.58169425,95.9330149412155,High
3070838,152.99,0.62679696,95.89366703748703,High
3282718,315.28,0.30411834,95.88242873668669,High
3344506,222.7,0.43048778,95.8696289986372,High
3234094,179.36,0.5339795,95.77455872535707,High
3201546,239.44,0.39961264,95.68324941396713,High
3087210,167.65,0.5706797,95.67445576488971,High
3139930,215.01,0.44491994,95.66223711848258,High
3164926,166.36,0.5750061,95.65801934719086,High
3242814,144.41,0.6622342,95.63323896288871,High
3104814,185.04,0.5167356,95.61675789356231,High
3169310,241.65,0.39560935,95.5989991888404,High
3362134,207.98,0.4591315,95.49017125546932,High
